music_genre,music_title,music_singer,music_lyric,music_image
R&B/SOUL,둘 하나 둘,어반자카파,"둘 셋이 아닌 둘
매일 그려왔던 그림이야 이건
같은 곳을 향하는
그런 사이가 돼 버린 거야 우리
둘 하나 아닌 둘
매일 기대했던 모습이야 이건
다른 연인들처럼 눈을 맞추고
안겨 걸어가 우리
따라 너를 따라
따라 걷는 길을 따라 걷는 우리
너는 오늘 따라
더 새침하게만 느껴져
팔을 두르는 것도 좋고
나를 부르는 것도 좋고
밤을 부르는 오후 석양도
너무 좋은 거야 그런 거야
둘 하나 아닌 둘이니까
너 다름 아닌 너
매일 꿈 꿔왔던 모습이야 이건
다른 사람이 아닌
네가 내 곁에 안겨 걸어가 우리
팔을 두르는 것도 좋고
나를 부르는 것도 좋고
밤을 부르는 오후 석양도
너무 좋은 거야 그런 거야
둘 하나 아닌 둘이니까
둥근 코 붉은 입술
참을 필요 없어
둘 하나 둘 하나 둘 하나 둘
깊게 숨을 들이쉬고 네게
이름을 부르는 것도 좋고
별명을 부르는 것도 좋고
날 바라는 너의 마음이
너무 좋은 거야 그런 거야
둘 하나 아닌 둘이니까
팔을 두르는 것도 좋고
나를 부르는 것도 좋고
밤을 부르는 오후 석양도
너무 좋은 거야 그런 거야
둘 하나 아닌 둘이니까
팔을 두르는 것도 좋고
나를 부르는 것도 좋고
밤을 부르는 오후 석양도
너무 좋은 거야 그런 거야
둘 하나 아닌 둘이니까",https://cdnimg.melon.co.kr/cm/album/images/023/20/755/2320755_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,MY ANSWER,EXO,"난 강해 보여도 웃고 있어도
혼자일 때가 많아
늘 걱정 하나 없어 보여도
할 말이 많아
첨 본 순간 너무나 끌려서
이것저것 재지 못하고 말했어
The answer is you
My answer is you
내 모든 걸 다 보여 줘 봤어
You are my everything
너무 확신해서
좀 더 조심할 걸 날 더 아낄 걸
내 맘 다치지 않게
숨 멈춰 버릴 것 같은
이런 기분 나 처음인걸
머릿속엔 온통 네 생각만
너의 표정 웃음소리가 들려
The answer is you
That is you
My answer is you
Only you
내 모든 걸 다 보여 줘 봤어
You are my everything
너무 확신해서
기다렸단 말 한 마디
나 하지 못해 쓰고 지우네
너의 하룰 궁금해 하는 게
나의 하루의 전부인 걸
기다릴게 you you you
맘 열어 줘 you you
나도 내 맘 어쩔 수가 없어
You are my everything
영원할게 My love
Oh I'm nothing
떠나지 마 그냥
네 곁에만 있게 해줘
그냥 네 곁에만 있게 해줘
아무리 생각해도
Oh it's you
난 너라서
It's you
It's you",https://cdnimg.melon.co.kr/cm/album/images/023/11/397/2311397_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,너를 그리다,디어 (d.ear),"왠지 우릴 남기던 셔터 소리보단
왠지 쉽게 남길 수 있는 사진보단
정성을 가득 담아
내 손으로 널 그리고 싶어서
도화질 펴고 연필을 쥐고
네 얼굴을 보며
Brown eyes Brown hair
Round face Small ears
눈을 마주 칠 때
붉어지는 볼 까지도
맘을 담아 그리죠
Sharp nose
Last time red lib like a star
그댈 그리는 내내 내 맘 흔드는
그대는 너무나 아름답네요
가끔 토라질 때 짓는 뚱한 표정도
내게만 보내는
그 따뜻한 네 눈빛도
정성을 가득 담아
내 손으로 널 그리고 싶어서
도화질 펴고 연필을 쥐고
네 얼굴을 보며
Brown eyes Brown hair
Round face Small ears
눈을 마주 칠 때
붉어지는 볼 까지도
맘을 담아 그리죠
Sharp nose
Last time red lib like a star
그댈 그리는 내내 내 맘 흔드는
그대는 너무나 아름답네요
서툰 그림실력에
아름다운 네 모습
모두 담진 못하겠지만
내 맘엔 그릴게
Brown eyes Brown hair
Round face Small ears
눈을 마주 칠 때
붉어지는 볼 까지도
맘을 담아 그리죠
Sharp nose
Last time red lib like a star
그댈 그리는 내내 내맘 흔드는
그대는 너무나 아름답네요",https://cdnimg.melon.co.kr/cm/album/images/021/73/172/2173172_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,You Are My Lady,정엽,"넌 어디에 있니
어느새 낙옆은 바래졌는데
니가 떠나던 그 날
몸서리치게도 두렵던 그 밤
온통 내 맘에
모질게 남아 미련해진 내맘에

자꾸만 니가 내게로 돌아올 것 같아
바보처럼 기다리기만 해
You are my lady You are my lady
보고 싶어 그리워하는 말
You are my lady You are my lady
니가 있던 그 자리로 돌아와

니가 좋아하던 말
나와 웃던 니가 울었던 그 날
내겐 하나 둘 모두
또렷하게 기억이나 모든 게
하지만 지금
내 손엔 니 손이 아닌데 이렇게

그게 참 가슴이 아파 니가 없는 게
내 품에 니 맘이 없는 게
You are my lady You are my lady
보고싶어 그리워하는 말
You are my lady You are my lady
니가 있던 그 자리로 돌아와
You are my lady You are my lady
보고 싶어 그리워 하는 말
You are my lady You are my my lady
보고 싶어 미치도록 이렇게 널
This is my lady You are my lady
니가 있던 그 자리로 돌아와",https://cdnimg.melon.co.kr/cm/album/images/004/02/559/402559_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,"조만간 봐요 (Feat. BSK, 개코) (See You)",프라이머리,"너무 조급해 보이면 안 돼
지금 내 말투는 너무 착해
한심한 농담을 하네
그건 무리수야 무리수
어색한 침묵을 깨려다 보면
자꾸 말이 너와 겹치게 돼
우리가 잘될 확률은
정말 미지수야 미지수
너무 젠틀한 레이디
Love you Sunday to Monday
끊지 마 안 돼
우리의 짧았던 대화는 곧 마무리
우리 조만간 봐요
넌 항상 그렇게 말해요
지키지 못할 약속이란 걸
알아도 난 좋아
그러니까 조만간 언제 봐요
정확한 날짜를 말해 봐요
며칠 몇 시
날 애태울 맘 없는 거 알아
니가 좋아 호구의 러브
날아갈 듯 들떠있다가도
여권 없는 국경에
서 있는 것 같애
친구는 김칫국 마시지 말래
후루룩 짭짭 후루룩 쭙 짭짭
너무 늦지도 이르지도 않게
다시 연락할 타이밍을 찾네
실수로 누른 척 할까
뚜루루 딸깍 뚜루루 뚝 딸깍
너무 젠틀한 레이디
Love you Sunday to Monday
끊지 마 안 돼
우리의 짧았던 대화는 또 마무리
우리 조만간 봐요
넌 항상 그렇게 말해요
지키지 못할 약속이란 걸
알아도 난 좋아
그러니까 조만간 언제 봐요
정확한 날짜를 말해 봐요
며칠 몇 시
날 애태울 맘 없는 거 알아
니가 좋아 호구의 러브
차라리 단칼에 잘라주면 해
난 지금 만감이
시부야 교차로 같애
우왕좌왕하다가 혼자서
불태우다 만취하다
답답해서 화병 나겠네
좋다가 애틋하다 미워해
북치고 장구 치다 망한 원맨 밴드
You 평정을 잃은 나를
완전히 평정한 다음
구석에 치워놓은 듯해
우리 조만간 봐요
넌 항상 그렇게 말해요
지키지 않을 약속이란 걸
알아도 난 좋아
그러니까 조만간 언제 봐요
정확한 날짜를 말해 봐요
며칠 몇 시
만나줄 맘 없는 거 알아
그냥 좋아 호구의 러브",https://cdnimg.melon.co.kr/cm/album/images/023/34/438/2334438_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,Black (Feat. 스윙스),40,"What's good ya'll
It's your boy swings
What's Good 40
You Know black is one
of my favorite colors
You know why
Cuz it gets your imagination
going that's why
너와 같은 구두를
신은 여자만 보아도
붉은 립스틱에 검은
치마를 두른 너를 상상해
네 모습은 달콤할 것 같아
차가울 것 같아
시들지 않는 그런
꽃일 것만 같아
느지막이 저녁쯤에
우리 거기서 만나
Wearing a Black Suit and Tie
달콤한 Chocolate Cake
한 조각
널 위해 준비한 꽃다발
은은하게 뿌린 향수까지
더 크게 Shout it out
품에 널 안고 싶다고
Shout it out
입을 맞추고 싶다고
Shout it out
나를 바라봐줘
Sing with me now
eh eh eh eh 네 머릿결이
eh eh eh eh 더 흐른다
eh eh eh eh eh eh eh eh
내 앞에 널 본 그때
모든 것은 멎어버린 것 같아
높은 하이힐이 날카로운 만큼
찔려 버릴 것만 같아
그저 바라볼 수 밖에 없게 만들어
아파 널 품에 가둘 거야
Wearing a Black Suit and Tie
달콤한 Chocolate Cake
한 조각
널 위해 준비한 꽃다발
은은하게 뿌린 향수까지
더 크게 Shout it out
품에 널 안고 싶다고
Shout it out
입을 맞추고 싶다고
Shout it out
나를 바라봐줘
Sing with me now
eh eh eh eh 네 머릿결이
eh eh eh eh 더 흐른다
eh eh eh eh eh eh eh eh
Take out coffee
그냥 벽에다 던져
어차피 더러워질 방 신경 꺼
마음이 급할수록 느리게
손톱자국이 내 등 뒤에
I took you out
Imma take you down
Now take it off
But Don't take too long
널 보면 난 돌처럼
굳어버려 Get it
넌 메두사 아니 아니
not that you're ugly
My body language talk's
말 필요 없지
White Candles Black room
From the sofa to the bathroom
Black hair Black watch Black heels
and Black Stockings
Man you're soft
키가 너무 커 보여
baby 이제 빨리 내려와
Wearing a Black Suit and Tie
달콤한 Chocolate Cake 한 조각
널 위해 준비한 꽃다발
은은하게 뿌린 향수까지
더 크게 Shout it out
품에 널 안고 싶다고
Shout it out
입을 맞추고 싶다고
Shout it out
나를 바라봐줘
Sing with me now
eh eh eh eh 네 머릿결이
eh eh eh eh 더 흐른다
eh eh eh eh eh eh eh eh",https://cdnimg.melon.co.kr/cm/album/images/022/60/645/2260645_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,홀리데이 (Feat. Beenzino),카더가든,"오래 된 사진을 보는 것처럼
전혀 새롭지 않은 우리에겐
같은 색의 미소를 짓고 있지만
너와 나 시간은 반대로 흘러
네 손에 쥐인
Coffee 잔
그리고 영화를 보고 난 뒤
넌 말하지
달라지지 않는 우리의
Date Oh
We need a Holi
Holiday Whatever
We need a Holi
Holiday Whatever
So How About You
난 모르겠어 니 생각은 어때
Got Time
Got Money So Plenty
Got You
And I'm Sick of this planet
일 Bills 모두 F*ck it
All I Wanna Do is doing nothing
아니면 doing something in bed
with u
입술을 내민 채
baby u can study my 인 채
지금 이순간
let's film it
picture perfect us together girl
난 너와 함께 있을 때가 좋아
나의 곁에 널 둬
for 24hours
and every time we go out
we show out
흰색 suv
내 옆에 넌 예쁘지
음악은 Stevie Wonder
바람은 what a breeze
We need a Holi
Holiday Whatever
We need a Holi
Holiday Whatever
So How About You
난 모르겠어 니 생각은 어때
니가 원하는 그 모든걸
나도 원하는 건 아니야
니가 원하는 그 모든걸
나도 원하는 건 아니야
니가 원하는 그 모든걸
나도 원하는 건 아니야
니가 원하는 그 모든걸
나도 원하는 건 아니야
Holi
Holiday Whatever
We need a Holi
Holiday Whatever
We need a Holi
Holiday Whatever
We need a Holi
Holiday Whatever
So How About You
난 모르겠어 니 생각은 어때",https://cdnimg.melon.co.kr/cm/album/images/022/03/237/2203237_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,러버 (Feat. 오혁) (Rubber),프라이머리,"나나나나나 나나나나나
나나나나나
Hey Hey
이해는 머리론 할 순 없더라
친구들이 그만 하라는
이유를 이제야 알겠어
너가 혼자 하는 연애 놀인
가서 너 혼자 해 봐봐
Wherever we go
we chat and laugh
But you're never been
satisfied with me no more
Wherever I go
we're trying to flow
But no convo I know
we don't get along
아하하 아 다르고 어 다르게
너 또 왜 이래 안 한다고 말해 놓고
자꾸 이럴래 니가 모르는 건
나도 몰라 자 봐봐
you're talking crazy
저기 lady 그건
내가 나서서 할 일이 아냐
그건 우리가 할 일이 아냐
내일 해 뭐 좋은 게 좋은 거지
나도 잘 몰라
Don't ask me baby
나 나나나나나
너나나나 나나나나나
너나나나 나나나나나
나나너나
이제는 그냥 나도 모르겠어
보여지는 연애는
도대체 누구를 위한 거야
나는 그런 사람이 아냐
제발 끼워 맞추지 좀 마
Wherever we go
we chat and laugh
But you're never been
satisfied with me no more
Wherever I go
we're trying to flow
But no convo I know
we don't get along
아하하 아 다르고 어 다르게
너 또 왜 이래 안 한다고 말해 놓고
자꾸 이럴래 니가 모르는 건
나도 몰라 자 봐봐
you're talking crazy
저기 lady 그건 내가 나서서
할 일이 아냐 그건
우리가 할 일이 아냐
내일 해 뭐 좋은 게 좋은 거지
나도 잘 몰라
Don't ask me baby
Lover being humble you know
we have to see each other
I've said what you know",https://cdnimg.melon.co.kr/cm/album/images/023/34/438/2334438_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,오늘은 헤어지는 날,거미,"눈 감아도 잠이 오지 않았어 자꾸만 뒤척거린 어젯밤
네 생각이 마치 자장가 같아 쉽게 잠들던 나였는데
왜 널 만나러 가기 싫은지 왜 걷는 것도 힘이 드는지
늘 나보다 더 늦던 네가 먼저 나와서
나를 기다리는 너를 보니 알 것 같아
오늘은 헤어지는 날이었나 봐
아무 표정 없는 얼굴로 꺼낸 끝내고 싶단 그 말도
조심스레 너만 조금씩 준비해 왔었나 봐
많이 눈치 느린 나라서 헤어질 줄 몰라서 혼자만 사랑했나 봐
눈을 떠도 너를 쳐다보지 못했어 이별이 선물이 되는 오늘 밤
그 선물이 받기 싫다고 해도 떨린 내 손에 꼭 쥐어주는 너
왜 널 만나러 가기 싫었는지 왜 걷는 것도 힘이 들었는지
늘 나보다 더 늦던 네가 먼저 나와서
나를 기다리는 너를 보니 알 것 같아
오늘은 헤어지는 날이었나 봐
아무 표정 없는 얼굴로 꺼낸 끝내고 싶단 그 말도
조심스레 너만 조금씩 준비해 왔었나 봐
많이 눈치 느린 나라서 헤어질 줄 몰라서
혼자만 사랑했나 봐
I don't wanna be away.
Don't you never go away.
Don't you make me cry.
Don't you make me cry.
I don't want you out my way.
내가 언제부터 싫어졌는지 내가 쓸모 없는지
(말을 해줘) 정말 궁금한게 너무나 많은데
제발 돌아오라는 말도 내가 잘못이 많다는 말도
하지 못한 내가 서러워 소리 내어 울어도
정말 끝이라는 그 말에 너무 놀란 귓가에
들리는 차가운 그 말 오늘은 헤어지는 날",https://cdnimg.melon.co.kr/cm/album/images/003/07/264/307264_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,Night And Day,휘성 (Realslow),"잠에 들지 않아도
꿈은 꾸고 있는걸
가끔 너와 함께 있어도
잘 믿기지가 않는걸
for your love
힘을 가지고 싶어
for your love
하루를 더 늘리고 싶어
나만 남자이고 싶어
I Luv U 24Hours
너라서 고마워
볼 때마다 놀라워 정말 아름다워
높이 태양이 뜬 낮 달이 오른 밤
늘 너를 지킬 테니까
Cuz I'm your knight na na knight
I'm your knight na na knight
필요 없지 않은 게
너에게는 없는걸
내가 원하고 바라던 게
니가 가진 모든 것
for your love
많은걸 알고 싶어
for your love
세상을 더 배우고 싶어
단지 너를 위해서
I Luv U 24Hours
너라서 고마워
볼 때마다 놀라워 정말 아름다워
높이 태양이 뜬 낮 달이 오른 밤
늘 너를 지킬 테니까
Cuz I’m your knight na na knight
I'm your knight na na knight
먼 훗날 너와 내가 눈을 감아도
우리사랑은 오래도록
얘기 되기를 난 기도해
my baby I pray I wanna lay U down
내 삶의 주인공은 너 Girl
Imma Luv U Night and Day
I Luv U 24Hours
너라서 고마워
볼 때마다 놀라워 정말 아름다워
높이 태양이 뜬 낮 달이 오른 밤
늘 너를 지킬 테니까
Cuz I'm your knight na na knight
I'm your knight na na knight
knight na na knight
I'm your knight na na knight",https://cdnimg.melon.co.kr/cm/album/images/022/55/565/2255565_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,몸 좀 녹이자,"San E (산이), 버벌진트, 범키, 한해, 칸토, 강민희, 양다일, 이강","날씨도 추운데 오늘 뭐 할까
별 생각 없으면 어디 들어가자
맛난 것도 시키고
따스한 곳에서 편히 누워
꼭 끌어안고 어때
몸 좀 녹이자
추웠지 추웠지
몸 좀 녹이자
커피 커피 마실까 우리
걱정 마 아무 일 하나 없이
하나 없이 몸만 녹이자
너가 싫어하는 겨울은
어김없이 꼭 와
유난히 추운 이번 시즌
기대가 높아
이럴 땐 몸에 열 많은 게
참 다행인 걸
추윌 많이 타는 너
따스하다며 날 인형처럼
끌어안을 때면
난 녹아서 물이 돼
넌 주머니 속 내 손
손난로 삼아 걸었다고
그새 볼과 귀 빨개진 너에게
준비한 선물 하나 맞춰 봐
yes it's me and stop laughing girl
니 얼어 버린 몸 녹여 적실 준비
끝 with my temperature
일 년이 어떻게
지나갔는지 모르겠어
볼 시간도 없었지 주변의 눈치
하나 확실한 건 그리
허망하지 않은 한 해였고
큰 획은 못 그었지만
그걸 내려놓으니
내 눈엔 희망으로 보였어
I Thank ya
그러니까 긴장은 풀어 버리고
몸 좀 녹이자고
아직 할 때가 아냐 실망은
더 큰 그림을 계속 그린다고
니가 날 사랑하는 이유처럼
아주 담백하게
이 상태로 과하지 않게
날씨도 추운데 오늘 뭐 할까
별 생각 없으면 어디 들어가자
맛난 것도 시키고
따스한 곳에서 편히 누워
꼭 끌어안고 몸 좀 녹이자
추웠지 추웠지
몸 좀 녹이자
커피 커피 마실까 우리
걱정 마 아무 일 하나 없이
몸만 녹이자
솔직히 말하면 나
I drank too much of that coffee
먼 곳만 바라보다
여름에 휴가 한 번 없이
일만 하고 지낸 것 같아
이젠 다시 내 역마살 발동 걸 때
시작이 좋아 찍었던
그 바다로 가자
몸 녹이자
내일 밤 뜨거운 호텔 방
have some play time
바닷소리가 우릴 부르면
아무렇게나 걸쳐 입고
나가서 같이 거닐자
우리를 괴롭히던 일과
그 일들이 남긴 찌꺼기가
다 사라지게 ain't nothin to
worry 'bout
HO 우린 두 손을 모았지
기도하듯이
생각보다 가을은
훨씬 더 빨리 갔지
낙엽이 떨어진 뒤
사람들은 모두 얼어붙었지만
오히려 겨울은 우리의 마음과
몸을 더 딱 붙게 했지
문득 어딘가에서 보게 됐던
글귀에서 사랑은
기다림을 아는 사람과 하라는 말
난 그때 다시 한 번 느꼈지
지금의 내 옆에서 묵묵히
기다려주는 너
오늘은 추웠을 너에게
여름이 되려 해
너 퇴근하면
날씨도 추운데 오늘 뭐 할까
날씨도 추운데
넌 왜 옷이 그리 짧은데
별 생각 없으면 어디 들어가자
생각이 왜 없어
안 그래도 다녀왔어 ATM
맛난 것도 시키고
재밌는 것도 보면서
어제 놓친 쇼도 볼거야 바로 너
내 머릿속 all about you girl
시간은 우리 편이 아니니까
꽉 안아 우리뿐이니까
편히 누워 꼭 끌어안고
어때
몸 좀 녹이자
추웠지 추웠지
몸 좀 녹이자
커피 커피 마실까 우리
걱정 마 아무 일 하나 없이
하나 없이
몸만 녹이자
몸 좀 녹이자
추웠지 추웠지
몸 좀 녹이자
커피 커피 마실까 우리
걱정 마 아무 일 하나 없이
하나 없이
몸만 녹이자",https://cdnimg.melon.co.kr/cm/album/images/026/55/544/2655544_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,Nothing (Feat. 문별 of 마마무),유성은,"우연히 길을 걷다 너의 그녈 만났어
첨엔 왠지 어색해서
아무 말도 못했지만
어차피 헤어진 우리
쿨한 척 묻고 잊어보려 했었는데
나와 갔던 거리 한강에서 추억 모두
나와 같은 향기 커플 반지까지
모두 다
꿈이라고 나는 믿고 싶어
너 널 모두가 욕해
다른 여자 매일 유혹해
가식적인 사랑을 말해 뭐 해
눈물 한 방울도 나질 않아
Sorry 미안하단 그 말은 뭐니
이제 와서 뭐 하잔 거야 왜니
If I let you leave me tonight
미안해 하지마 너 없이도 be alright
Alright it's over 우여곡절 끝에
이제 상대방이 아닌
내 입장은 제 3자
드디어 네 이름 석자에서
느껴지는 해방감
나 너 덕분에 안 가잖아 한강
우리 더 볼 일이 남아있어
뭐 네가 줬던 반지라도 다시 줘
왜 자꾸 내 앞을 서성거려
이제와 하는 얘기지만
적어도 난 진심이었어 그때 우리처럼
나와 갔던 거리 한강에서 추억 모두
나와 같은 향기 커플 반지까지
모두 다
아니라고 나는 믿고 싶어
너 널 모두가 욕해
다른 여자 매일 유혹해
가식적인 사랑을 말해 뭐 해
눈물 한 방울도 나질 않아
Sorry 미안하단 그 말은 뭐니
이제 와서 뭐 하잔 거야 왜니
If I let you leave me tonight
Doo Roo Roo Doo Doo Doo Roo Roo
Doo Roo Roo Doo Doo Doo Roo Roo
Doo Roo Roo Doo Doo Doo Roo Roo
뒤돌아 보지 마 oh baby
구차하게 이러지 마
난 너 없이도 괜찮은 걸
Because you are nothing to me
너 널 모두가 욕해
다른 여자 매일 유혹해
가식적인 사랑을 말해 뭐 해
눈물 한 방울도 나질 않아
Sorry 미안하단 그 말은 뭐니
이제 와서 뭐 하잔 거야 왜니
If I let you leave me tonight
미안해 하지마 너 없이도 be alright",https://cdnimg.melon.co.kr/cm/album/images/026/44/313/2644313_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,You and I,Crush,"You and I You and I baby
You and I You and I baby
You and I You and I baby
till I die till I die baby
옆에 있을게 내가
wherever you go
내 두 손을 잡아 줘 girl
어디든 떠나자 바로
티켓을 끊어 내게로
오늘 밤 다 주고 싶어
네 곁에 잠들고 싶어
아침 햇살 보고 싶어
널 위해 노래 부르고 싶어 yeah
You and I You and I baby
You and I You and I baby
처음엔 다 그래 다 baby
괜찮아 괜찮아 baby
아침에 일어나도 네 옆에 있을게
good morning
넌 너무 아름다우니까
baby girl you earned it
So babe 눈을 감아
나만 믿고 따라와 줘
지금부터 빨라질 테니
허리에 팔을 감아
아무 말이나 해도 돼
단 둘이 있을 땐
이 순간을 간직해 줘
거울에 비친 우리 모습 yeah
아침부터 점심 저녁
하루 종일 함께 있고 싶은 걸
새벽이 밝아올 때까지
멈추지 않아
난 네 눈을 보고 있으면
You and I You and I baby
You and I You and I baby
You and I You and I baby
till I die till I die baby
옆에 있을게 내가
wherever you go
내 두 손을 잡아 줘 girl
어디든 떠나자 바로
티켓을 끊어 내게로
오늘 밤 다 주고 싶어
네 곁에 잠들고 싶어
아침 햇살 보고 싶어
널 위해 노래 부르고 싶어 yeah",https://cdnimg.melon.co.kr/cm/album/images/023/27/886/2327886_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,아름다운 그대 (Feat. CHOIZA),Crush,"뻔한 노래 이제 끌래
내가 느끼게 해줄 새로운 설렘
눈을 감고 파도가 넘치는
바다로 가는 거야
넌 붉은 비키니를 입고 날 불러
난 내 두 눈을 어디에 놓을지
정확히 알고 있어
그건 바로 너의 woo yeah
네 입술과 매끈한 엉덩이를 봐
아무것도 중요하지 않아
지금 이 순간
아름다운 그대
하나뿐인 그대
나 오늘밤을 그대 품에 안기고 싶어
Ma lady lady lady
네 입술은 빨개
깨물고 싶어져 달콤한 딸기
같애 이 순간 되고 싶어
네가 들고 있는 파란
레몬 에이드의 빨대
해변에 누워서 잘 때
테닝 오일을 등에다 발라달래
긴 생머리 잘록한 허리를
부드럽게 스치는
내 손의 핑거 발레
눈동자는 수영장
크고 깊고 투명해
난 지금 그 속에 푹 빠져서
계속 허우적대
네 미소는 내 기분 띄우는 부력
내 각막에 보물 지도를 그려
네 맘이 나침반 어디로 갈까
난 컴퍼스 네 물음에는 원만 그려
네 입술과 매끈한 엉덩이를 봐
아무것도 중요하지 않아
지금 이 순간
아름다운 그대
하나뿐인 그대
나 오늘밤을 그대
품에 안기고 싶어
Ma lady lady lady
더운 여름도 woo yeah
추운 겨울도 woo yeah
우리 사이를 멈출 수가 없는 걸
You're the only one
아름다운 그대
하나뿐인 그대
나 오늘밤을
그대 품에 안기고 싶어
Ma lady lady lady
My lady my lady
I want you you you
My lady my lady
You're the only one yeah",https://cdnimg.melon.co.kr/cm/album/images/022/59/487/2259487_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,하루하루,에일리(Ailee),"조그마한 방 안에 나 혼자 있다가
밤을 새워 너를 또 그려보네
하루도 널 놓지 못하는 그저 놓지
못하는
나도 참 바보같아
그럭저럭 살만해 난 위로를 하고
혼자 괜찮은 척도 다 해봐도
아무 것도 소용 없잖아 전혀
괜찮지 않아
네가 또 옆에 있는 것만 같아
하루하루 사랑을해도 난
한없이 아프기만한데 우우
늦은 밤 또 네 생각에 잠도 못들고
오늘따라 난 잠도 못들고 그리워해
친구들을 만나면 다 잊은 척하고
아무렇지 않은척 웃어봐도
아무 것도 소용 없잖아 사실
괜찮지않아
잠시도 널 잊지 못하는가봐 WOO
하루하루 사랑을해도 난
한없이 아프기만한데 우우
늦은 밤 또 네 생각에 잠도 못들고
오늘따라 난 잠도 못들고 그리워해
그리워해 너를
해가 저무는 문턱에 서서
찬바람이 불면 추억에 또 실려
나를 또 흔들고 오늘도 날 흔들고
하루만 단 하루만 널
지워버릴 수 있다면
늦은 밤 또 네 생각에 잠도 못들고
오늘따라 난 잠도 못들고 그리워해
그리워해 오늘따라 난 잠도 못들고",https://cdnimg.melon.co.kr/cm/album/images/022/55/834/2255834_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,이별을 건너다,어반자카파,"망설이고 있나요
그대도 그대맘도
늘 그자리에서
예전의 우리 모습
그 어디에도 없단 걸
그대가 더욱 잘 알고있죠
그대 눈빛속 담겨있는 그말을
믿고싶지 않을뿐이죠
Baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry no
baby don't make me cry
ye don't make me cry ye umm no
멀어지고 있네요
너무도 당연했던 그대와 내가
변한건 단 한가지
그대의 빈자린데 내겐 모든게
낯설기만 해
이 시간들이 모두 바래져 갈때
이별이 깨닫게 되겠지
Baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry
baby no baby no
i can't never let never let you go
슬픔없이 그댈 추억하고
i can't never let never let you go
아픔없이 하루를 보내고
그렇게 내 마음 추스려바도
가진 빈자리에
baby it's so hard for me
took in mind
Tears in my eyes
Don't make me cry
Baby you will always stay
forever in my heart
In this way Don't make me cry no
baby good bye",https://cdnimg.melon.co.kr/cm/album/images/012/77/868/1277868_500.jpg/melon/resize/282/quality/80/optimize
R&B/SOUL,영화처럼,"40, 임정희","하루 종일 마시다 술에 취한 밤
그리워서 그리워서 또 이름 부른다
창밖을 바라보다 달빛에 취한 밤
한마디 말 못하고 돌아선 그 날
우린 정말 이별했구나
눈물이 그렁 거리는걸 어떡해
부른다고 돌아올리 없잖아
눈감아도 니 생각나는 걸 어떡해
되돌아올리 없잖아
오늘 봤던 영화처럼 가슴 아파도
어쩔 수 없어
오늘 봤던 영화처럼 떠나지
않겠다고 그랬었잖아
비가 내려 지금 아파 두 뺨을 타고
흘러내려 아파
창밖에 혹시나 니가 있을까 밤을
지새 바라만 보네
오늘 봤던 영화처럼 가슴 아파도
어쩔 수 없어
오늘 봤던 영화처럼 떠나지 않겠다고
그랬었잖아
지난날을 돌이켜 생각해 보니
내 마음이 더 아파
그때 우린 다정한 연인이였지
다시 생각해봐도 이젠
오늘 봤던 영화처럼 눈물이나도
어쩔 수 없어
오늘 봤던 영화처럼 떠나지 않겠다고
그랬었잖아",https://cdnimg.melon.co.kr/cm/album/images/022/19/693/2219693_500.jpg/melon/resize/282/quality/80/optimize
